contract_id,contract_type,side,seller_id,branch_code,currency,notional,rate_type,interest_rate,settlement_date,maturity_date,tenor_months,payment_frequency,day_count,business_day_convention,amortization_type,prepayment_allowed,prepayment_penalty,guarantee_type,rating
CNT-BFBF9C67F940,BULLET,ASSET,SLR-US-001,US,USD,8117589,fixed,0.07809,2022-05-05,2027-03-10,59,annual,ACT/360,Following,bullet,True,0.003,mortgage,A
CNT-B071A66F1185,ANNUITE,ASSET,SLR-US-007,ES,USD,9932951,floating,0.06895,2023-03-01,2029-10-25,81,semiannual,30/360,Preceding,constant_installment,False,0,mortgage,AAA
CNT-4B025441388B,MORTGAGE,ASSET,SLR-ES-004,FR,EUR,3706556,fixed,0.0366,2024-09-09,2030-05-11,69,quarterly,ACT/360,ModifiedFollowing,bullet,False,0,none,A
CNT-7C51C9CB8791,REVOLVER,ASSET,SLR-FR-005,US,EUR,8062031,fixed,0.04942,2022-08-14,2026-06-24,47,annual,30/360,ModifiedFollowing,constant_installment,False,0.0002,commercial,AAA
CNT-8B7DEF4090A2,MORTGAGE,ASSET,SLR-US-006,DE,USD,9315732,floating,0.06922,2024-01-26,2050-11-05,326,quarterly,ACT/365,Preceding,constant_installment,True,0.0178,personal,B
CNT-DE3AAA40DB16,PAM,ASSET,SLR-DE-008,ES,GBP,9170243,floating,0.06565,2025-10-24,2038-10-16,158,monthly,ACT/360,Following,bullet,False,0,commercial,BB
CNT-00553836B33F,PAM,ASSET,SLR-ES-007,US,USD,564086,fixed,0.05947,2024-07-25,2053-01-24,347,quarterly,ACT/360,Following,bullet,False,0,personal,NR
CNT-4FD3CB56B3FA,TERM_DEPOSIT,PASSIF,,DE,GBP,40074807,fixed,0.03138,2023-07-27,2024-02-22,7,annual,ACT/365,,,,,,
CNT-5359F7AAF702,MORTGAGE,ASSET,SLR-FR-009,US,EUR,9291210,fixed,0.02076,2023-01-29,2052-03-27,355,semiannual,ACT/365,Following,constant_installment,True,0,personal,NR
CNT-CE1BDC1828A9,MORTGAGE,ASSET,SLR-ES-003,DE,EUR,2208322,floating,0.05298,2024-03-10,2041-05-10,209,monthly,ACT/ACT,ModifiedFollowing,constant_installment,True,0,mortgage,A
CNT-9F90909D0943,PAM,ASSET,SLR-FR-004,US,GBP,9276348,fixed,0.05064,2024-02-08,2037-06-29,163,semiannual,30/360,Following,bullet,False,0,commercial,BB
CNT-3815E6D424CA,ANNUITE,ASSET,SLR-FR-015,FR,GBP,2103446,fixed,0.06972,2026-01-25,2034-01-13,97,annual,ACT/360,Following,bullet,True,0,commercial,A
CNT-5BC5F00971D6,ANNUITE,ASSET,SLR-ES-012,ES,USD,3334288,floating,0.06559,2021-04-27,2033-04-24,146,semiannual,ACT/ACT,Preceding,linear,True,0,none,BBB
CNT-AEB5E7162909,ANNUITE,ASSET,SLR-US-007,US,GBP,7212649,floating,0.06954,2025-12-17,2042-01-22,196,quarterly,30/360,ModifiedFollowing,constant_installment,True,0.0181,none,BBB
CNT-F65129E8F94D,PAM,ASSET,SLR-US-005,US,GBP,4746080,fixed,0.05281,2025-08-31,2039-01-20,163,annual,ACT/365,Preceding,constant_installment,False,0.0118,mortgage,B
CNT-46D880D16A6C,MORTGAGE,ASSET,SLR-FR-006,ES,USD,9670596,fixed,0.06874,2024-01-24,2046-06-27,273,semiannual,30/360,Following,linear,True,0,mortgage,AAA
CNT-E9FBCBD3D1A3,TERM_DEPOSIT,PASSIF,,US,GBP,20498066,fixed,0.00952,2024-08-07,2029-04-13,57,annual,ACT/365,,,,,,
CNT-531DB85ADB91,BULLET,ASSET,SLR-US-003,FR,EUR,1925408,fixed,0.0211,2023-08-31,2026-12-13,40,monthly,ACT/360,Preceding,bullet,True,0.0023,personal,NR
CNT-7E1F9905C0F5,MORTGAGE,ASSET,SLR-FR-005,FR,GBP,1838596,fixed,0.06564,2021-05-30,2029-12-14,104,annual,ACT/ACT,Following,constant_installment,False,0.0184,commercial,AAA
CNT-11DF3C7354BF,ANNUITE,ASSET,SLR-DE-002,US,GBP,3081894,floating,0.06407,2025-09-29,2033-10-17,98,annual,30/360,Preceding,bullet,False,0.0005,commercial,A
CNT-8D13AA6C7854,ANNUITE,ASSET,SLR-FR-010,DE,GBP,5303818,floating,0.06152,2024-06-24,2033-05-08,108,semiannual,ACT/360,Preceding,linear,False,0,personal,B
CNT-849497F2BD13,MORTGAGE,ASSET,SLR-DE-008,US,EUR,7690939,floating,0.06165,2024-01-12,2047-10-08,289,quarterly,ACT/365,ModifiedFollowing,bullet,True,0.0139,none,AAA
CNT-E50FA5F78AC0,BULLET,ASSET,SLR-DE-008,ES,USD,2466225,floating,0.06934,2025-06-23,2026-01-19,7,monthly,ACT/365,Preceding,bullet,False,0.0072,none,AAA
CNT-D2C70E4F2150,ANNUITE,ASSET,SLR-ES-005,ES,USD,8717633,floating,0.077,2023-07-06,2040-02-07,202,monthly,ACT/365,ModifiedFollowing,constant_installment,False,0.0035,none,BBB
CNT-B65C0BBDCD73,MORTGAGE,ASSET,SLR-FR-002,ES,USD,4246090,floating,0.07668,2021-05-09,2046-11-24,311,quarterly,30/360,ModifiedFollowing,constant_installment,False,0,none,A
CNT-3A4864B8B37E,BULLET,ASSET,SLR-DE-013,DE,EUR,4352116,floating,0.05902,2021-08-03,2025-05-14,46,annual,ACT/365,ModifiedFollowing,bullet,True,0,none,B
CNT-708B84BF438C,MORTGAGE,ASSET,SLR-FR-008,FR,USD,6490648,floating,0.06717,2025-06-19,2038-08-10,160,annual,30/360,ModifiedFollowing,bullet,False,0,mortgage,AA
CNT-1D7258F31DF7,ANNUITE,ASSET,SLR-ES-002,ES,GBP,3978551,floating,0.06986,2024-05-02,2037-04-24,158,annual,30/360,Following,linear,False,0,none,B
CNT-3D4C2EF985CC,DEMAND_DEPOSIT,PASSIF,,US,GBP,13722632,fixed,0.00619,2026-01-13,,,monthly,ACT/365,,,,,,
CNT-D9923C19E23D,COMMERCIAL_LOAN,ASSET,SLR-FR-008,DE,USD,505000,floating,0.07021,2021-05-23,2025-08-30,52,semiannual,ACT/360,Following,constant_installment,False,0.0166,none,AAA
CNT-BD983A6BED2F,BULLET,ASSET,SLR-FR-011,US,USD,7366580,floating,0.07144,2021-07-13,2024-02-28,32,annual,ACT/ACT,Following,constant_installment,False,0,personal,AA
CNT-E83B5982FDCA,BULLET,ASSET,SLR-ES-011,FR,GBP,6195826,floating,0.06538,2025-06-28,2029-11-04,53,semiannual,30/360,ModifiedFollowing,bullet,False,0.009,mortgage,BBB
CNT-B4BAA869D79D,PAM,ASSET,SLR-US-002,US,GBP,1928651,fixed,0.04635,2024-11-27,2046-03-07,259,monthly,ACT/360,ModifiedFollowing,constant_installment,True,0,mortgage,B
CNT-73F837C50FCD,SAVINGS,PASSIF,,DE,EUR,32595016,fixed,0.01654,2025-07-06,2030-06-10,60,monthly,ACT/365,,,,,,
CNT-59B4A537B87E,BULLET,ASSET,SLR-DE-014,US,EUR,4502388,fixed,0.04558,2022-03-04,2023-07-27,17,monthly,ACT/ACT,Following,linear,False,0,personal,A
CNT-DE5820FA30DB,MORTGAGE,ASSET,SLR-ES-001,US,EUR,9220406,fixed,0.05016,2021-06-13,2047-08-26,319,annual,ACT/ACT,ModifiedFollowing,linear,True,0.0054,personal,BB
CNT-BF3B6C0A4D90,PAM,ASSET,SLR-DE-003,FR,USD,8679412,fixed,0.0535,2022-12-01,2052-04-27,358,quarterly,ACT/ACT,Preceding,constant_installment,False,0.0191,personal,AA
CNT-06F34C333FFC,TERM_DEPOSIT,PASSIF,,ES,USD,8259806,fixed,0.03626,2024-03-31,2026-02-19,23,annual,ACT/365,,,,,,
CNT-68CB4A785A95,BULLET,ASSET,SLR-ES-003,ES,USD,8140146,fixed,0.04008,2024-03-12,2028-09-17,55,quarterly,ACT/365,ModifiedFollowing,linear,False,0.001,none,BB
CNT-85CECB047D48,PAM,ASSET,SLR-DE-005,US,EUR,32084,floating,0.06808,2025-03-03,2047-05-07,270,quarterly,ACT/365,Preceding,constant_installment,False,0,none,A
CNT-89581EC7BE0A,ANNUITE,ASSET,SLR-US-006,ES,EUR,4585175,floating,0.0525,2023-06-04,2038-06-15,183,monthly,30/360,ModifiedFollowing,bullet,False,0.0117,personal,A
CNT-2EEDA38E6346,PAM,ASSET,SLR-DE-005,FR,USD,4656543,floating,0.07107,2024-04-16,2043-01-07,228,quarterly,ACT/ACT,Preceding,bullet,True,0,personal,NR
CNT-7600414922F3,REVOLVER,ASSET,SLR-US-010,ES,USD,8998305,fixed,0.0541,2025-11-06,2027-09-27,23,annual,ACT/360,Following,constant_installment,True,0,mortgage,NR
CNT-EFDA57F551C9,MORTGAGE,ASSET,SLR-FR-003,DE,USD,8980389,floating,0.06676,2024-01-07,2050-02-19,318,semiannual,ACT/ACT,ModifiedFollowing,constant_installment,True,0,personal,BB
CNT-FB2231F2FBED,BULLET,ASSET,SLR-ES-002,US,EUR,2700449,fixed,0.02622,2022-06-15,2026-01-25,44,monthly,30/360,Preceding,linear,True,0.0089,commercial,B
CNT-AC62398DC605,BULLET,ASSET,SLR-DE-009,FR,GBP,663950,fixed,0.03747,2025-10-11,2030-09-15,60,quarterly,ACT/ACT,Preceding,linear,False,0.0094,none,AA
CNT-2AEE713DF83B,ANNUITE,ASSET,SLR-ES-004,FR,EUR,592404,floating,0.06539,2022-11-15,2026-04-28,42,monthly,ACT/365,Following,bullet,True,0.0178,commercial,A
CNT-8020532D1FBE,PAM,ASSET,SLR-FR-009,FR,USD,3718974,floating,0.06879,2025-09-23,2051-09-07,316,monthly,ACT/ACT,ModifiedFollowing,constant_installment,False,0.0168,none,B
CNT-993B5B2ACFB0,ANNUITE,ASSET,SLR-US-004,ES,EUR,3817117,floating,0.05997,2026-01-14,2037-11-12,144,annual,ACT/365,Following,constant_installment,False,0,personal,BBB
CNT-2FEA5F6AE1A7,SAVINGS,PASSIF,,US,GBP,554261,fixed,0.0246,2023-12-19,2027-09-29,46,monthly,ACT/365,,,,,,
CNT-3F60BF20C978,PAM,ASSET,SLR-FR-011,ES,USD,2872132,fixed,0.06236,2021-12-07,2026-12-11,61,quarterly,ACT/365,Following,bullet,True,0,none,AAA
CNT-57E97AF33A4D,COMMERCIAL_LOAN,ASSET,SLR-DE-007,FR,USD,4583403,floating,0.07426,2022-06-16,2026-03-27,46,quarterly,30/360,ModifiedFollowing,constant_installment,False,0.0196,mortgage,A
CNT-F332F301FDE2,PAM,ASSET,SLR-DE-015,DE,GBP,7882309,floating,0.06516,2022-02-07,2038-09-11,202,annual,ACT/ACT,Preceding,constant_installment,True,0.0179,personal,A
CNT-E6EA2D69691E,PAM,ASSET,SLR-ES-001,US,USD,7802239,fixed,0.04844,2022-08-22,2048-12-03,320,annual,ACT/ACT,Following,linear,True,0.0124,commercial,BBB
CNT-D5E506F03404,PAM,ASSET,SLR-FR-007,DE,EUR,9752904,fixed,0.02449,2025-07-01,2036-11-30,139,quarterly,30/360,ModifiedFollowing,linear,True,0,commercial,AAA
CNT-610D86293A8D,REVOLVER,ASSET,SLR-DE-004,FR,EUR,5584303,floating,0.05054,2025-09-03,2030-03-11,55,annual,30/360,ModifiedFollowing,bullet,True,0,none,BB
CNT-6FA6C49B11AF,PAM,ASSET,SLR-DE-014,US,GBP,2445196,fixed,0.06017,2021-07-28,2045-06-22,291,monthly,ACT/ACT,ModifiedFollowing,constant_installment,False,0,mortgage,A
CNT-14B4748EB5F5,REVOLVER,ASSET,SLR-US-007,FR,EUR,9473770,floating,0.0674,2023-12-16,2025-10-06,22,semiannual,ACT/360,Preceding,linear,True,0,commercial,BBB
CNT-929A5FEFB923,ANNUITE,ASSET,SLR-FR-002,ES,USD,9824690,fixed,0.04778,2024-08-14,2033-04-29,106,quarterly,ACT/365,Preceding,bullet,True,0.0172,none,AA
CNT-1F879E8BE595,ANNUITE,ASSET,SLR-FR-007,FR,USD,7794705,fixed,0.07822,2022-11-08,2031-07-24,106,semiannual,ACT/365,Preceding,constant_installment,True,0.0022,mortgage,B
CNT-92DC317B3BC3,BULLET,ASSET,SLR-DE-013,ES,EUR,4042370,floating,0.05944,2024-01-20,2025-11-10,22,quarterly,30/360,Preceding,linear,True,0,mortgage,AA
CNT-28F398F057CC,PAM,ASSET,SLR-ES-011,ES,USD,188796,floating,0.06713,2024-03-06,2028-10-11,56,quarterly,30/360,Following,linear,True,0,mortgage,BBB
CNT-0E0D6323CC2C,BULLET,ASSET,SLR-FR-007,ES,EUR,4915415,fixed,0.02236,2022-05-14,2023-02-08,9,annual,ACT/360,ModifiedFollowing,constant_installment,True,0,personal,B
CNT-5006CFF4ACEC,PAM,ASSET,SLR-US-005,DE,EUR,8454522,floating,0.06116,2022-09-29,2027-10-03,61,quarterly,ACT/365,Preceding,linear,True,0.0088,mortgage,B
CNT-8204383AF8EB,MORTGAGE,ASSET,SLR-ES-010,US,USD,4799176,fixed,0.06552,2025-11-18,2036-03-25,126,semiannual,ACT/360,Following,constant_installment,True,0.0021,none,BB
CNT-7DBFE1F1A2BA,COMMERCIAL_LOAN,ASSET,SLR-FR-003,US,USD,2569819,floating,0.06747,2021-11-10,2023-11-30,25,annual,ACT/365,Following,linear,False,0.019,commercial,AA
CNT-65C219D10D42,PAM,ASSET,SLR-FR-015,US,GBP,3664393,fixed,0.04738,2022-11-27,2031-09-11,107,monthly,ACT/ACT,Following,constant_installment,False,0,none,AAA
CNT-7591BAE642BF,PAM,ASSET,SLR-DE-011,DE,USD,5901316,fixed,0.07312,2025-12-20,2030-06-27,55,semiannual,ACT/ACT,ModifiedFollowing,constant_installment,False,0,commercial,AAA
CNT-49F608CB5FA1,MORTGAGE,ASSET,SLR-FR-001,DE,USD,550397,floating,0.06839,2022-09-01,2046-08-26,292,monthly,ACT/365,Following,constant_installment,True,0,mortgage,A
CNT-9E44683E9C99,REVOLVER,ASSET,SLR-FR-006,US,EUR,6743147,fixed,0.0402,2021-07-10,2022-11-02,16,quarterly,ACT/360,Following,constant_installment,False,0.0081,none,A
CNT-BDF39C7FC94C,MORTGAGE,ASSET,SLR-FR-011,ES,GBP,4771166,fixed,0.03444,2023-09-16,2038-10-27,184,annual,ACT/360,Preceding,bullet,True,0,commercial,B
CNT-C9A86446DCF5,SAVINGS,PASSIF,,ES,GBP,46320054,fixed,0.0038,2024-07-13,2024-09-11,2,monthly,ACT/365,,,,,,
CNT-3E31233FB5BF,PAM,ASSET,SLR-US-010,ES,EUR,3726068,floating,0.06124,2025-07-24,2032-12-14,90,semiannual,ACT/360,Following,linear,True,0.0075,mortgage,BBB
CNT-0CDA4DBF247B,BULLET,ASSET,SLR-US-012,FR,GBP,6304692,fixed,0.06014,2023-09-11,2023-12-10,3,semiannual,ACT/360,ModifiedFollowing,constant_installment,True,0.0041,none,B
CNT-548B8A7F7B59,PAM,ASSET,SLR-DE-002,DE,USD,7380252,fixed,0.04557,2023-10-03,2036-04-27,153,annual,30/360,Preceding,bullet,False,0,personal,AAA
CNT-BB6A40217048,BULLET,ASSET,SLR-FR-005,FR,GBP,6170189,floating,0.06737,2024-06-09,2028-02-19,45,annual,ACT/360,Following,constant_installment,True,0,personal,B
CNT-28B78B2C66B0,BULLET,ASSET,SLR-DE-013,US,GBP,3843002,fixed,0.05082,2025-03-12,2028-09-22,43,semiannual,ACT/365,ModifiedFollowing,linear,False,0,commercial,B
CNT-B6D0C5F0E0F7,CERTIFICATE_OF_DEPOSIT,PASSIF,,ES,GBP,40565190,fixed,0.03256,2023-12-08,2026-11-22,36,monthly,ACT/365,,,,,,
CNT-C3DF5E28BA07,MORTGAGE,ASSET,SLR-DE-009,DE,USD,4269189,fixed,0.06199,2021-09-25,2047-09-09,316,quarterly,ACT/365,Preceding,bullet,False,0.0121,personal,AAA
CNT-0AC2A00F627B,MORTGAGE,ASSET,SLR-US-001,US,USD,6526819,floating,0.07725,2023-02-18,2041-08-12,225,annual,ACT/360,Preceding,bullet,True,0,mortgage,AAA
CNT-83599DC446A0,MORTGAGE,ASSET,SLR-FR-012,US,GBP,9380539,floating,0.06808,2025-10-05,2044-08-26,230,annual,ACT/360,Following,linear,False,0.0053,mortgage,AA
CNT-86EADF0413E4,REVOLVER,ASSET,SLR-DE-015,FR,EUR,7200027,fixed,0.02174,2021-10-12,2025-03-25,42,monthly,30/360,ModifiedFollowing,bullet,True,0,personal,NR
CNT-A0A71BF46773,ANNUITE,ASSET,SLR-ES-008,ES,USD,6944453,fixed,0.04422,2021-04-11,2033-05-08,147,monthly,ACT/ACT,Preceding,linear,False,0,mortgage,NR
CNT-4DEEC3553EDA,BULLET,ASSET,SLR-ES-006,DE,USD,1309433,floating,0.07183,2025-08-24,2027-09-13,25,quarterly,ACT/365,Following,constant_installment,False,0.0176,none,AA
CNT-5F16A4B20869,ANNUITE,ASSET,SLR-US-001,DE,EUR,8416869,floating,0.06196,2023-10-29,2042-08-20,229,annual,ACT/365,Following,linear,True,0.0184,mortgage,B
CNT-734984208094,ANNUITE,ASSET,SLR-ES-014,ES,GBP,217821,fixed,0.06746,2023-05-08,2028-01-12,57,monthly,ACT/365,Preceding,linear,False,0.0028,commercial,BBB
CNT-E253CF4E3DB4,BULLET,ASSET,SLR-ES-010,FR,GBP,4525363,floating,0.0694,2024-01-30,2028-07-07,54,semiannual,ACT/ACT,ModifiedFollowing,bullet,True,0,mortgage,BB
CNT-86C4D66B61C0,DEMAND_DEPOSIT,PASSIF,,FR,EUR,4887253,fixed,0.03025,2025-05-24,,,monthly,ACT/365,,,,,,
CNT-846C9116B166,PAM,ASSET,SLR-US-002,FR,GBP,1885958,floating,0.06241,2025-12-05,2038-01-31,148,monthly,ACT/365,Following,bullet,True,0,mortgage,AAA
CNT-A9D22513877E,PAM,ASSET,SLR-FR-012,US,EUR,5660536,floating,0.05442,2023-05-14,2040-11-10,213,semiannual,ACT/365,Following,linear,True,0.0024,none,AA
CNT-18EEAE9D1551,PAM,ASSET,SLR-ES-003,DE,GBP,3975467,fixed,0.05207,2025-12-28,2038-11-20,157,quarterly,ACT/ACT,Following,linear,True,0.0099,commercial,AAA
CNT-700FE95474AC,ANNUITE,ASSET,SLR-ES-005,FR,USD,4353501,fixed,0.06086,2023-03-12,2042-11-27,240,monthly,ACT/365,ModifiedFollowing,bullet,False,0.02,none,A
CNT-AD22102D4DF0,DEMAND_DEPOSIT,PASSIF,,US,GBP,45442699,fixed,0.00147,2023-06-09,,,monthly,ACT/365,,,,,,
CNT-25156A1869B4,ANNUITE,ASSET,SLR-FR-008,DE,USD,9557774,fixed,0.07066,2021-06-14,2027-09-11,76,annual,ACT/365,Following,linear,False,0,personal,AAA
CNT-63E49E20A456,PAM,ASSET,SLR-US-009,DE,USD,4745944,fixed,0.07871,2023-08-11,2034-01-15,127,monthly,ACT/360,Preceding,linear,False,0,personal,NR
CNT-0BE797F2EA06,BULLET,ASSET,SLR-FR-013,FR,GBP,9495398,floating,0.0656,2023-05-14,2024-01-09,8,semiannual,30/360,Following,bullet,False,0,mortgage,BBB
CNT-B55699EA5726,MORTGAGE,ASSET,SLR-ES-014,DE,EUR,8657151,floating,0.06371,2023-10-24,2037-04-13,164,annual,ACT/ACT,Following,constant_installment,True,0,commercial,NR
CNT-C1E74B7DACAA,REVOLVER,ASSET,SLR-DE-006,ES,GBP,2804547,fixed,0.03081,2021-11-01,2023-03-26,17,quarterly,ACT/365,Following,bullet,False,0,none,AAA
CNT-B1F623A26F39,MORTGAGE,ASSET,SLR-ES-010,ES,USD,7238467,floating,0.07053,2022-06-13,2044-12-14,274,semiannual,ACT/ACT,ModifiedFollowing,bullet,True,0.0166,mortgage,AA
CNT-F5DE8254CB24,PAM,ASSET,SLR-ES-006,US,USD,6053146,floating,0.07714,2021-08-06,2039-06-03,217,annual,30/360,Preceding,linear,False,0,commercial,B
CNT-8391DF13FF47,REVOLVER,ASSET,SLR-DE-010,DE,USD,6161184,floating,0.07911,2022-06-23,2024-03-14,21,annual,30/360,ModifiedFollowing,linear,True,0.0126,mortgage,BBB
CNT-FF4104B24DB9,MORTGAGE,ASSET,SLR-FR-010,US,GBP,8112527,floating,0.06444,2022-02-17,2048-08-29,323,quarterly,ACT/ACT,Preceding,bullet,False,0,mortgage,B
CNT-DF4B606184E8,PAM,ASSET,SLR-DE-008,DE,GBP,7927756,fixed,0.03722,2021-07-23,2023-11-10,28,annual,ACT/360,ModifiedFollowing,linear,False,0,none,AA
CNT-AA12E53CADAB,TERM_DEPOSIT,PASSIF,,DE,USD,17298156,fixed,0.02475,2025-03-12,2027-01-01,22,annual,ACT/365,,,,,,
CNT-CDFFB9B598B4,MORTGAGE,ASSET,SLR-DE-013,ES,EUR,2773393,fixed,0.03611,2022-01-02,2039-06-02,212,semiannual,ACT/365,Preceding,constant_installment,True,0.0049,personal,NR
CNT-23862AA90E9A,BULLET,ASSET,SLR-US-003,FR,GBP,6284145,floating,0.06175,2024-01-17,2028-06-24,54,semiannual,30/360,Preceding,bullet,True,0,personal,AA
CNT-2E590579222C,MORTGAGE,ASSET,SLR-FR-007,US,USD,1153020,floating,0.07839,2022-05-20,2028-03-19,71,semiannual,ACT/365,ModifiedFollowing,bullet,False,0,personal,BB
CNT-3DFBE0010504,REVOLVER,ASSET,SLR-ES-015,US,GBP,8486827,fixed,0.06251,2021-08-08,2026-06-13,59,semiannual,30/360,Preceding,bullet,False,0,commercial,A
CNT-6F490B4431E7,MORTGAGE,ASSET,SLR-DE-015,FR,EUR,4967805,fixed,0.03292,2022-05-01,2047-03-21,303,monthly,ACT/ACT,Preceding,linear,False,0.009,commercial,B
CNT-EBA054EC8D5A,ANNUITE,ASSET,SLR-DE-011,DE,USD,2773735,floating,0.06897,2024-12-21,2041-06-25,201,annual,30/360,Preceding,linear,False,0,mortgage,BBB
CNT-E8A0576BE072,PAM,ASSET,SLR-ES-008,DE,USD,1053501,floating,0.07983,2024-10-06,2052-09-09,340,monthly,30/360,Following,constant_installment,True,0,commercial,B
CNT-58D731E28A31,BULLET,ASSET,SLR-DE-003,ES,GBP,5889752,fixed,0.05659,2024-11-05,2026-05-29,19,annual,30/360,Preceding,bullet,True,0,none,AAA
CNT-39A8A1B22F4A,PAM,ASSET,SLR-US-008,DE,EUR,8821462,floating,0.06429,2021-05-11,2037-05-17,195,quarterly,ACT/ACT,ModifiedFollowing,bullet,True,0,personal,BB
CNT-610690A51AA8,PAM,ASSET,SLR-ES-011,DE,USD,4246352,fixed,0.0429,2024-02-11,2028-12-16,59,monthly,ACT/360,Preceding,constant_installment,False,0.0062,commercial,AA
CNT-F34875F2AB97,REVOLVER,ASSET,SLR-FR-002,DE,USD,9314417,fixed,0.07745,2024-01-22,2025-05-16,16,monthly,ACT/365,Following,bullet,False,0,none,B
CNT-27C1F942C3E2,COMMERCIAL_LOAN,ASSET,SLR-US-005,FR,GBP,343148,floating,0.06537,2026-01-10,2036-06-16,127,quarterly,30/360,Following,constant_installment,True,0,commercial,A
CNT-309B8C201A1F,DEMAND_DEPOSIT,PASSIF,,US,GBP,8271213,fixed,0.02281,2025-09-28,,,monthly,ACT/365,,,,,,
CNT-B43167F09D08,PAM,ASSET,SLR-FR-009,US,USD,5505364,fixed,0.06258,2022-11-18,2041-01-12,221,annual,ACT/365,Following,bullet,False,0.0183,commercial,BB
CNT-C5DB98D9A3F7,PAM,ASSET,SLR-ES-007,ES,USD,3756387,fixed,0.06077,2025-08-09,2040-09-19,184,monthly,ACT/360,ModifiedFollowing,constant_installment,True,0,personal,A
CNT-637E3626690C,PAM,ASSET,SLR-DE-005,DE,GBP,4369467,fixed,0.06014,2025-02-24,2050-10-11,312,quarterly,ACT/ACT,ModifiedFollowing,constant_installment,True,0.0189,mortgage,AAA
CNT-60E62D076619,COMMERCIAL_LOAN,ASSET,SLR-ES-011,US,EUR,3166964,floating,0.06514,2025-07-14,2040-03-27,179,annual,ACT/365,Following,constant_installment,False,0,commercial,BBB
CNT-AB25E44C5DBA,DEMAND_DEPOSIT,PASSIF,,FR,USD,16980066,fixed,0.03089,2026-01-12,,,monthly,ACT/365,,,,,,
CNT-D4B4C0EF20A3,ANNUITE,ASSET,SLR-US-006,DE,EUR,3005622,floating,0.05503,2025-01-25,2040-09-03,190,annual,30/360,Preceding,bullet,True,0,personal,A
CNT-47EDFE012D8C,DEMAND_DEPOSIT,PASSIF,,FR,USD,26780952,fixed,0.03216,2023-10-05,,,monthly,ACT/365,,,,,,
CNT-EF5995A3A1FD,MORTGAGE,ASSET,SLR-ES-013,US,USD,5845253,floating,0.07399,2025-07-22,2045-05-08,241,annual,30/360,Following,linear,False,0.0155,commercial,B
CNT-58A9CA763E21,BULLET,ASSET,SLR-DE-015,US,USD,3027353,floating,0.06897,2024-10-22,2025-08-18,10,monthly,ACT/360,ModifiedFollowing,linear,True,0,commercial,BBB
CNT-110B160F0690,REVOLVER,ASSET,SLR-DE-004,ES,GBP,240192,floating,0.06359,2023-09-12,2027-04-24,44,semiannual,30/360,Following,bullet,False,0.008,mortgage,NR
CNT-375C47E5C8D0,REVOLVER,ASSET,SLR-FR-012,ES,GBP,7202524,fixed,0.04096,2023-12-13,2025-10-03,22,semiannual,30/360,Following,bullet,False,0,personal,AA
CNT-24A1245F0B97,ANNUITE,ASSET,SLR-FR-002,US,GBP,2778351,fixed,0.06263,2022-02-06,2028-02-05,73,annual,30/360,Preceding,bullet,False,0,mortgage,AA
CNT-3527D5F58C8A,MORTGAGE,ASSET,SLR-DE-009,FR,EUR,1883308,floating,0.0577,2021-07-04,2047-12-15,322,semiannual,ACT/360,Preceding,linear,True,0,commercial,B
CNT-30D802BD363C,ANNUITE,ASSET,SLR-ES-008,ES,GBP,1415982,fixed,0.03448,2024-05-23,2039-10-02,187,quarterly,ACT/ACT,Preceding,bullet,False,0,personal,BB
CNT-630C1F93625A,BULLET,ASSET,SLR-DE-008,US,EUR,8698058,floating,0.05978,2023-06-07,2023-10-05,4,annual,ACT/365,Following,bullet,False,0,personal,AA
CNT-91A85E5BF923,DEMAND_DEPOSIT,PASSIF,,FR,GBP,29625314,fixed,0.03943,2023-08-04,,,monthly,ACT/365,,,,,,
CNT-0C9E864E8CBD,ANNUITE,ASSET,SLR-FR-006,ES,USD,4326212,fixed,0.07234,2024-11-07,2040-02-17,186,annual,ACT/360,Preceding,bullet,False,0,none,AA
CNT-6F3F51C6972B,BULLET,ASSET,SLR-US-005,DE,GBP,2423170,floating,0.06559,2024-01-10,2028-07-17,55,annual,ACT/ACT,ModifiedFollowing,constant_installment,False,0.0096,mortgage,BBB
CNT-B5645F10C512,ANNUITE,ASSET,SLR-FR-008,FR,USD,4472771,floating,0.07587,2025-12-30,2042-08-03,202,monthly,ACT/ACT,Following,bullet,False,0.0159,personal,AA
CNT-6AB1A455274F,PAM,ASSET,SLR-FR-007,FR,USD,6020592,floating,0.06627,2022-01-07,2043-10-14,265,semiannual,30/360,Following,linear,False,0.0131,mortgage,BBB
CNT-2A7BD7271AB8,COMMERCIAL_LOAN,ASSET,SLR-ES-015,DE,GBP,7884213,fixed,0.05845,2026-02-01,2036-08-07,128,semiannual,ACT/360,ModifiedFollowing,bullet,False,0,none,AAA
CNT-D226AC8271A4,REVOLVER,ASSET,SLR-US-003,ES,GBP,5686390,fixed,0.04647,2023-01-02,2027-02-10,50,quarterly,30/360,Preceding,constant_installment,False,0,commercial,AA
CNT-D186C4B9E6BD,MORTGAGE,ASSET,SLR-FR-001,DE,EUR,8516009,floating,0.06296,2023-03-01,2032-06-11,113,monthly,ACT/ACT,ModifiedFollowing,constant_installment,False,0.0045,personal,AAA
CNT-0FCDB6BAFCFD,PAM,ASSET,SLR-US-009,DE,GBP,2720143,floating,0.06714,2024-08-21,2047-06-22,278,monthly,30/360,Preceding,linear,True,0,none,BBB
