position_ref,product_type,branch,seller,currency,outstanding,origination_date,maturity_date,client_rate,risk_weight,profiles_json,rates_json
CNT-0815972D394E,annuite,US,SLR-US-011,GBP,1895904.0,2023-06-07,2038-10-16,0.06884,1.0,"[0.994652, 0.983957, 0.967914, 0.935829, 0.871658, 0.807487, 0.679144, 0.550802, 0.358289, 0.037433, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-79140B63239D,pam,ES,SLR-DE-013,GBP,7144419.0,2025-05-07,2051-07-20,0.06181,1.0,"[0.996865, 0.990596, 0.981191, 0.962382, 0.924765, 0.887147, 0.811912, 0.736677, 0.623824, 0.435737, 0.247649, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-8EFCAC15DA52,revolver,DE,SLR-DE-006,EUR,7504305.0,2022-02-22,2024-10-09,0.02591,1.0,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-22629417AA5D,annuite,ES,SLR-DE-006,USD,6954833.0,2022-10-25,2032-09-02,0.07222,1.0,"[0.991667, 0.975, 0.95, 0.9, 0.8, 0.7, 0.5, 0.3, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-35A8276B848B,bullet,US,SLR-US-014,GBP,6078477.0,2026-03-05,2030-01-13,0.03349,1.0,"[0.978723, 0.93617, 0.87234, 0.744681, 0.489362, 0.234043, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-839346619429,bullet,FR,SLR-DE-003,GBP,3777947.0,2025-11-16,2027-05-10,0.06211,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-0D1FC4A5720C,mortgage,US,SLR-FR-001,USD,2380243.0,2025-09-30,2031-11-28,0.04588,1.0,"[0.986667, 0.96, 0.92, 0.84, 0.68, 0.52, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-231CC9E062DE,annuite,FR,SLR-US-003,GBP,1016646.0,2022-08-03,2029-07-27,0.03445,1.0,"[0.988235, 0.964706, 0.929412, 0.858824, 0.717647, 0.576471, 0.294118, 0.011765, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-3368ADDB0A6C,revolver,DE,SLR-US-014,USD,2109389.0,2022-01-09,2025-09-20,0.0551,1.0,"[0.977778, 0.933333, 0.866667, 0.733333, 0.466667, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-FBA241735BFB,bullet,US,SLR-FR-003,EUR,7127262.0,2025-02-05,2029-07-14,0.03486,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-45C6F670FAC0,pam,US,SLR-DE-015,GBP,3394399.0,2022-08-11,2036-07-28,0.03751,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-4DFC3806E101,revolver,ES,SLR-US-013,EUR,6689620.0,2023-05-21,2028-04-24,0.05565,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-F0EB3C373CE3,pam,FR,SLR-US-011,GBP,637606.0,2024-07-24,2045-08-03,0.06586,1.0,"[0.996094, 0.988281, 0.976562, 0.953125, 0.90625, 0.859375, 0.765625, 0.671875, 0.53125, 0.296875, 0.0625, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-A487D3F059C2,commercial_loan,DE,SLR-FR-009,GBP,5697823.0,2024-07-23,2034-11-28,0.06785,1.0,"[0.992063, 0.97619, 0.952381, 0.904762, 0.809524, 0.714286, 0.52381, 0.333333, 0.047619, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-8BAEB51F5994,pam,ES,SLR-DE-015,USD,5273326.0,2025-03-28,2047-03-03,0.04376,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-4672F958C706,mortgage,DE,SLR-ES-007,USD,2366313.0,2025-06-30,2048-12-26,0.07475,1.0,"[0.996503, 0.98951, 0.979021, 0.958042, 0.916084, 0.874126, 0.79021, 0.706294, 0.58042, 0.370629, 0.160839, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-A49818D88742,bullet,US,SLR-FR-002,USD,8498305.0,2023-09-01,2024-04-28,0.07523,1.0,"[1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052]"
CNT-0A30AB002D79,mortgage,DE,SLR-FR-015,EUR,1578722.0,2024-03-26,2045-06-04,0.05497,1.0,"[0.996124, 0.988372, 0.976744, 0.953488, 0.906977, 0.860465, 0.767442, 0.674419, 0.534884, 0.302326, 0.069767, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-36FB7EDA559E,pam,DE,SLR-FR-003,USD,7999636.0,2025-07-19,2035-05-28,0.07553,1.0,"[0.991667, 0.975, 0.95, 0.9, 0.8, 0.7, 0.5, 0.3, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-6DEEEAC8C9D7,pam,DE,SLR-US-002,USD,3558261.0,2021-04-28,2042-03-09,0.0682,1.0,"[0.996063, 0.988189, 0.976378, 0.952756, 0.905512, 0.858268, 0.76378, 0.669291, 0.527559, 0.291339, 0.055118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-988963A732E6,revolver,US,SLR-DE-009,USD,4362802.0,2025-02-27,2028-11-08,0.06821,1.0,"[0.977778, 0.933333, 0.866667, 0.733333, 0.466667, 0.2, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-B08FE4BC8736,mortgage,US,SLR-DE-008,EUR,9578329.0,2024-01-04,2043-10-21,0.06825,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-586B8DC32EE0,mortgage,US,SLR-ES-004,EUR,6828036.0,2024-09-18,2042-12-13,0.05227,1.0,"[0.995495, 0.986486, 0.972973, 0.945946, 0.891892, 0.837838, 0.72973, 0.621622, 0.459459, 0.189189, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-2DCFF52BD90E,bullet,US,SLR-ES-007,GBP,3217115.0,2022-05-19,2023-09-11,0.06348,1.0,"[0.9375, 0.8125, 0.625, 0.25, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-88148A2B98D9,certificate_of_deposit,US,,USD,11808664.0,2023-10-20,2025-09-09,0.01474,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-9CD440C3800E,mortgage,US,SLR-FR-004,GBP,7349925.0,2022-08-20,2043-07-31,0.06285,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-19774AF1FCFD,revolver,DE,SLR-FR-004,EUR,557533.0,2022-06-12,2026-01-22,0.06162,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-C5FC2F525344,bullet,FR,SLR-FR-009,USD,6650565.0,2026-02-23,2030-08-31,0.07467,1.0,"[0.981818, 0.945455, 0.890909, 0.781818, 0.563636, 0.345455, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-8DC9607309AC,revolver,ES,SLR-DE-008,USD,6291485.0,2021-06-23,2022-06-18,0.04105,1.0,"[0.916667, 0.75, 0.5, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-75EA12FE6DB2,revolver,ES,SLR-DE-013,USD,2924492.0,2023-12-06,2028-03-14,0.05562,1.0,"[0.980769, 0.942308, 0.884615, 0.769231, 0.538462, 0.307692, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-D12680053B24,revolver,US,SLR-FR-013,GBP,1574733.0,2026-01-17,2028-09-03,0.03815,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-3586F8E2EBDC,bullet,FR,SLR-ES-005,EUR,4991533.0,2025-02-07,2028-09-19,0.05592,1.0,"[0.977273, 0.931818, 0.863636, 0.727273, 0.454545, 0.181818, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-31D18EB04B0B,commercial_loan,ES,SLR-US-010,EUR,2068301.0,2025-08-03,2036-03-08,0.05709,1.0,"[0.992248, 0.976744, 0.953488, 0.906977, 0.813953, 0.72093, 0.534884, 0.348837, 0.069767, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-86D4836813E4,bullet,DE,SLR-ES-014,USD,1290314.0,2025-01-04,2027-10-21,0.07837,1.0,"[0.970588, 0.911765, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-BDB6A70FFCE7,mortgage,US,SLR-ES-009,EUR,8128679.0,2022-09-30,2042-01-18,0.05975,1.0,"[0.995745, 0.987234, 0.974468, 0.948936, 0.897872, 0.846809, 0.744681, 0.642553, 0.489362, 0.234043, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-7B18DA7BFA85,demand_deposit,US,,EUR,48848066.0,2025-05-31,,0.00215,1.0,"[0.0, 0.0]",[0.029]
CNT-5809CDC5092E,mortgage,DE,SLR-DE-007,EUR,7845693.0,2022-01-04,2050-02-06,0.06304,1.0,"[0.997076, 0.991228, 0.982456, 0.964912, 0.929825, 0.894737, 0.824561, 0.754386, 0.649123, 0.473684, 0.298246, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-02942D010FEE,bullet,DE,SLR-DE-012,GBP,8194459.0,2023-10-05,2024-10-29,0.06794,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-F11FE132C66A,demand_deposit,DE,,USD,19704676.0,2025-12-31,,0.00752,1.0,"[0.0, 0.0]",[0.0532]
CNT-FF600B41CA78,pam,ES,SLR-ES-013,USD,1228702.0,2024-12-25,2033-10-09,0.07037,1.0,"[0.990654, 0.971963, 0.943925, 0.88785, 0.775701, 0.663551, 0.439252, 0.214953, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-56A145FFDEDF,mortgage,FR,SLR-US-014,USD,4768257.0,2022-10-25,2051-04-26,0.04265,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-200FD468D46C,pam,US,SLR-US-008,EUR,4613927.0,2023-10-30,2045-10-04,0.05094,1.0,"[0.996255, 0.988764, 0.977528, 0.955056, 0.910112, 0.865169, 0.775281, 0.685393, 0.550562, 0.325843, 0.101124, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-A6C15A14C2F7,bullet,US,SLR-DE-013,GBP,6768043.0,2025-12-25,2028-08-11,0.04137,1.0,"[0.96875, 0.90625, 0.8125, 0.625, 0.25, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-636C74EC5384,annuite,DE,SLR-ES-015,EUR,6608940.0,2024-07-07,2035-11-07,0.06225,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-79BE3C281BDE,pam,ES,SLR-DE-013,USD,3217127.0,2022-02-17,2032-07-24,0.06755,1.0,"[0.992126, 0.976378, 0.952756, 0.905512, 0.811024, 0.716535, 0.527559, 0.338583, 0.055118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-C543A90A06ED,mortgage,FR,SLR-US-008,USD,9798720.0,2023-08-10,2035-09-06,0.07887,1.0,"[0.993197, 0.979592, 0.959184, 0.918367, 0.836735, 0.755102, 0.591837, 0.428571, 0.183673, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-BCA1CDA51F5C,mortgage,US,SLR-FR-004,USD,4436031.0,2021-11-22,2047-02-09,0.06839,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-F28555671D5F,mortgage,ES,SLR-DE-008,USD,5721805.0,2025-01-07,2037-10-31,0.07231,1.0,"[0.99359, 0.980769, 0.961538, 0.923077, 0.846154, 0.769231, 0.615385, 0.461538, 0.230769, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-A5ADB645454A,savings,ES,,USD,38748073.0,2023-10-26,2024-11-19,0.00368,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-D2DA299E6B03,revolver,US,SLR-FR-003,GBP,7741726.0,2025-02-20,2027-05-11,0.03066,1.0,"[0.962963, 0.888889, 0.777778, 0.555556, 0.111111, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-F36020B1DB94,mortgage,DE,SLR-US-004,GBP,6213890.0,2025-08-22,2032-10-14,0.06441,1.0,"[0.988506, 0.965517, 0.931034, 0.862069, 0.724138, 0.586207, 0.310345, 0.034483, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-533BC6515488,mortgage,US,SLR-US-004,EUR,3693937.0,2025-07-18,2040-11-26,0.05836,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-246E01E9FF2B,pam,ES,SLR-ES-011,GBP,3425429.0,2024-03-29,2046-01-03,0.06206,1.0,"[0.996226, 0.988679, 0.977358, 0.954717, 0.909434, 0.864151, 0.773585, 0.683019, 0.54717, 0.320755, 0.09434, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-C19A80E37ED6,pam,DE,SLR-ES-001,EUR,223654.0,2022-06-15,2042-07-30,0.05284,1.0,"[0.995918, 0.987755, 0.97551, 0.95102, 0.902041, 0.853061, 0.755102, 0.657143, 0.510204, 0.265306, 0.020408, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-CFBC44D25E9B,mortgage,ES,SLR-US-002,EUR,767936.0,2021-08-06,2036-11-15,0.05945,1.0,"[0.994624, 0.983871, 0.967742, 0.935484, 0.870968, 0.806452, 0.677419, 0.548387, 0.354839, 0.032258, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-9889A156958F,annuite,ES,SLR-US-001,GBP,6121760.0,2023-08-14,2038-06-26,0.06486,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-052EAFE0893F,savings,DE,,GBP,24130263.0,2026-01-06,2026-11-02,0.01493,1.0,"[1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048]"
CNT-71EFEC389D12,revolver,FR,SLR-DE-012,USD,9152180.0,2023-09-02,2026-01-19,0.07509,1.0,"[0.965517, 0.896552, 0.793103, 0.586207, 0.172414, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-002075B9F5D6,bullet,ES,SLR-DE-006,GBP,9517017.0,2021-09-29,2024-03-17,0.06181,1.0,"[0.966667, 0.9, 0.8, 0.6, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-D1D8C0AB00ED,savings,DE,,USD,2758315.0,2024-07-15,2027-03-02,0.01224,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-AE065A696DDC,pam,FR,SLR-FR-002,USD,20766.0,2025-11-28,2027-01-22,0.07145,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-DD96645372D8,mortgage,DE,SLR-DE-007,EUR,5959741.0,2024-10-17,2038-12-03,0.05064,1.0,"[0.994186, 0.982558, 0.965116, 0.930233, 0.860465, 0.790698, 0.651163, 0.511628, 0.302326, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-7A275FDAE1DD,savings,FR,,GBP,20213946.0,2025-06-06,2029-07-15,0.00878,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-F39EE5AC892C,revolver,DE,SLR-US-009,USD,7339845.0,2025-08-26,2028-08-10,0.0713,1.0,"[0.972222, 0.916667, 0.833333, 0.666667, 0.333333, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-702B877F7671,mortgage,ES,SLR-FR-001,USD,5083262.0,2021-10-11,2032-07-15,0.06461,1.0,"[0.992366, 0.977099, 0.954198, 0.908397, 0.816794, 0.725191, 0.541985, 0.358779, 0.083969, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-485D8278BE5E,revolver,US,SLR-ES-009,USD,1805982.0,2024-04-27,2025-09-19,0.04219,1.0,"[0.941176, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-1C3132E4E8D6,pam,ES,SLR-ES-011,GBP,2606701.0,2024-07-02,2031-02-26,0.06224,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]"
CNT-2B43359980ED,pam,DE,SLR-ES-003,EUR,423665.0,2021-07-09,2031-01-18,0.02414,1.0,"[0.991379, 0.974138, 0.948276, 0.896552, 0.793103, 0.689655, 0.482759, 0.275862, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-78FCB95947EE,bullet,US,SLR-US-010,USD,2076894.0,2023-10-07,2028-06-12,0.07487,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-EBCB256C4F4F,annuite,US,SLR-ES-015,EUR,6573066.0,2024-01-10,2032-09-24,0.06335,1.0,"[0.990566, 0.971698, 0.943396, 0.886792, 0.773585, 0.660377, 0.433962, 0.207547, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-9FCA0D814C71,mortgage,DE,SLR-FR-015,EUR,5961329.0,2025-05-29,2032-01-23,0.06816,1.0,"[0.987654, 0.962963, 0.925926, 0.851852, 0.703704, 0.555556, 0.259259, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-D9F21A8B38A4,mortgage,ES,SLR-DE-006,USD,2359469.0,2024-08-17,2048-11-09,0.07573,1.0,"[0.99661, 0.989831, 0.979661, 0.959322, 0.918644, 0.877966, 0.79661, 0.715254, 0.59322, 0.389831, 0.186441, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-0850B8F9615A,mortgage,DE,SLR-FR-008,GBP,9889298.0,2022-12-07,2033-04-13,0.06698,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-6EF54CF98109,certificate_of_deposit,FR,,USD,48876202.0,2024-11-11,2028-11-20,0.01003,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-D068C7F92B8D,pam,ES,SLR-DE-004,GBP,1232751.0,2023-09-18,2029-06-18,0.06037,1.0,"[0.985714, 0.957143, 0.914286, 0.828571, 0.657143, 0.485714, 0.142857, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]"
CNT-12805FB88819,annuite,FR,SLR-ES-004,USD,7292368.0,2021-08-17,2026-10-20,0.06969,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-93BF33CF814E,annuite,FR,SLR-US-013,GBP,8870962.0,2023-05-29,2031-07-16,0.03741,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-1DA1AA898FAD,pam,ES,SLR-ES-009,GBP,3878381.0,2025-11-25,2031-01-28,0.06118,1.0,"[0.984127, 0.952381, 0.904762, 0.809524, 0.619048, 0.428571, 0.047619, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]"
CNT-BDBFD5DB7680,mortgage,US,SLR-DE-013,GBP,9169380.0,2022-04-12,2043-12-18,0.06619,1.0,"[0.996212, 0.988636, 0.977273, 0.954545, 0.909091, 0.863636, 0.772727, 0.681818, 0.545455, 0.318182, 0.090909, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-649DB04C6D7B,bullet,US,SLR-ES-013,EUR,5539924.0,2021-12-10,2025-01-23,0.05267,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-E089FE281D04,mortgage,DE,SLR-US-003,EUR,710297.0,2025-08-09,2035-12-15,0.05541,1.0,"[0.992063, 0.97619, 0.952381, 0.904762, 0.809524, 0.714286, 0.52381, 0.333333, 0.047619, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-E1288DDAD81A,demand_deposit,DE,,EUR,3509084.0,2024-01-24,,0.02183,1.0,"[0.0, 0.0]",[0.029]
CNT-8AEEEB6648CB,mortgage,ES,SLR-DE-013,USD,7357629.0,2025-07-12,2053-07-15,0.06707,1.0,"[0.997067, 0.991202, 0.982405, 0.964809, 0.929619, 0.894428, 0.824047, 0.753666, 0.648094, 0.472141, 0.296188, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-BFF919E9874D,annuite,US,SLR-US-004,GBP,4203002.0,2021-08-19,2039-06-16,0.0306,1.0,"[0.995392, 0.986175, 0.97235, 0.9447, 0.889401, 0.834101, 0.723502, 0.612903, 0.447005, 0.170507, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-CCB39D27C6C3,pam,US,SLR-US-005,USD,2063134.0,2022-07-05,2048-12-15,0.05591,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-B5D078D5FD11,annuite,US,SLR-FR-006,GBP,8848978.0,2024-09-09,2043-11-29,0.06654,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-82465D6BE7FA,mortgage,DE,SLR-FR-001,USD,2391714.0,2025-12-27,2036-01-04,0.0549,1.0,"[0.991803, 0.97541, 0.95082, 0.901639, 0.803279, 0.704918, 0.508197, 0.311475, 0.016393, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-8C4429C72255,pam,US,SLR-FR-014,USD,6428764.0,2024-01-13,2045-10-19,0.06528,1.0,"[0.996226, 0.988679, 0.977358, 0.954717, 0.909434, 0.864151, 0.773585, 0.683019, 0.54717, 0.320755, 0.09434, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-CE5B343C665E,revolver,US,SLR-DE-004,GBP,9924640.0,2024-12-22,2027-04-11,0.0681,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-07BD422AA4A8,certificate_of_deposit,FR,,USD,25598008.0,2023-04-13,2026-04-27,0.02905,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
